"ID","iso_code","洲名","國家","日期","總確診數","新增確診數","七天移動平均新增確診數","總死亡數","新增死亡數","七天移動平均新增死亡數","每百萬人確診數","每百萬人死亡數","傳染率","新增檢驗件數","總檢驗件數","每千人檢驗件數","七天移動平均新增檢驗件數","陽性率","每確診案例相對檢驗數量","疫苗總接種總劑數","疫苗總接種人數","疫苗新增接種劑數","七天移動平均疫苗新增接種劑數","每百人接種疫苗劑數","每百人接種疫苗人數","疫情控管指數","總人口數","中位數年紀","70歲以上人口比例","平均壽命","解除隔離數","解封指數"
"22,645","CHN","亞洲","中國大陸","2020-11-30","86,588","12","11.14","4,634","0","0.00","59.96","3.21","1.39","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,673","0.12"
"22,644","CHN","亞洲","中國大陸","2020-11-29","86,576","18","12.57","4,634","0","0.00","59.95","3.21","1.44","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,658","0.12"
"22,643","CHN","亞洲","中國大陸","2020-11-28","86,558","11","11.57","4,634","0","0.00","59.93","3.21","1.48","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,640","0.12"
"22,642","CHN","亞洲","中國大陸","2020-11-27","86,547","6","12.43","4,634","0","0.00","59.93","3.21","1.53","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,624","0.12"
"22,641","CHN","亞洲","中國大陸","2020-11-26","86,541","5","13.86","4,634","0","0.00","59.92","3.21","1.58","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,600","0.12"
"22,640","CHN","亞洲","中國大陸","2020-11-25","86,536","21","15.57","4,634","0","0.00","59.92","3.21","1.63","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,593","0.12"
"22,639","CHN","亞洲","中國大陸","2020-11-24","86,515","5","14.29","4,634","0","0.00","59.90","3.21","1.66","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","81,573","0.12"
"22,638","CHN","亞洲","中國大陸","2020-11-23","86,510","22","14.86","4,634","0","0.00","59.90","3.21","1.68","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","76.39","1,444,216,102","38.70","5.93","76.91","81,549","0.12"
"22,637","CHN","亞洲","中國大陸","2020-11-22","86,488","11","13.71","4,634","0","0.00","59.89","3.21","1.64","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","76.39","1,444,216,102","38.70","5.93","76.91","81,533","0.12"
"22,636","CHN","亞洲","中國大陸","2020-11-21","86,477","17","13.29","4,634","0","0.00","59.88","3.21","1.56","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","76.39","1,444,216,102","38.70","5.93","76.91","81,521","0.12"
"22,635","CHN","亞洲","中國大陸","2020-11-20","86,460","16","12.71","4,634","0","0.00","59.87","3.21","1.44","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","76.39","1,444,216,102","38.70","5.93","76.91","81,512","0.12"
"22,634","CHN","亞洲","中國大陸","2020-11-19","86,444","17","13.00","4,634","0","0.00","59.86","3.21","1.30","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,494","0.12"
"22,633","CHN","亞洲","中國大陸","2020-11-18","86,427","12","11.71","4,634","0","0.00","59.84","3.21","1.18","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,476","0.12"
"22,632","CHN","亞洲","中國大陸","2020-11-17","86,415","9","12.14","4,634","0","0.00","59.84","3.21","1.08","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,455","0.12"
"22,631","CHN","亞洲","中國大陸","2020-11-16","86,406","14","13.29","4,634","0","0.00","59.83","3.21","1.01","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,418","0.12"
"22,630","CHN","亞洲","中國大陸","2020-11-15","86,392","8","14.43","4,634","0","0.00","59.82","3.21","0.97","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,378","0.12"
"22,629","CHN","亞洲","中國大陸","2020-11-14","86,384","13","18.00","4,634","0","0.00","59.81","3.21","0.94","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,356","0.12"
"22,628","CHN","亞洲","中國大陸","2020-11-13","86,371","18","20.14","4,634","0","0.00","59.81","3.21","0.94","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","63.43","1,444,216,102","38.70","5.93","76.91","81,341","0.12"
